episode,final_balance,cum_reward
789,17940.00,16940.00
790,-947.08,-1947.08
791,-370.00,-1370.00
792,-261.47,-1261.47
793,-102.79,-1102.79
794,0.00,-1000.00
795,0.00,-1000.00
796,-546.40,-1546.40
797,-549.48,-1549.48
798,-700.00,-1700.00
799,1612.38,612.38
800,-441.89,-1441.89
801,-878.73,-1878.73
802,9942.31,8942.31
803,-369.28,-1369.28
804,0.00,-1000.00
805,-143.20,-1143.20
806,11431.60,10431.60
807,-352.00,-1352.00
808,7464.15,6464.15
809,-640.00,-1640.00
810,-790.43,-1790.43
811,0.00,-1000.00
812,0.00,-1000.00
813,-100.00,-1100.00
814,-400.00,-1400.00
815,0.00,-1000.00
816,-519.85,-1519.85
817,-460.00,-1460.00
818,-100.00,-1100.00
819,-529.31,-1529.31
820,-968.39,-1968.39
821,-63.98,-1063.98
822,-730.00,-1730.00
823,-568.00,-1568.00
824,-1.60,-1001.60
825,2770.00,1770.00
826,0.00,-1000.00
827,-834.88,-1834.88
828,0.00,-1000.00
829,-700.00,-1700.00
830,-496.00,-1496.00
831,20384.88,19384.88
832,-300.00,-1300.00
833,7072.44,6072.44
834,0.00,-1000.00
835,8020.00,7020.00
836,0.00,-1000.00
837,-328.00,-1328.00
838,-440.00,-1440.00
839,-927.42,-1927.42
840,0.00,-1000.00
841,-697.60,-1697.60
842,18000.00,17000.00
843,-854.20,-1854.20
844,-200.00,-1200.00
845,484.57,-515.43
846,-596.35,-1596.35
847,19000.00,18000.00
848,40.35,-959.65
849,7508.00,6508.00
850,-400.00,-1400.00
851,-243.20,-1243.20
852,0.00,-1000.00
853,-649.72,-1649.72
854,-596.80,-1596.80
855,1.61,-998.39
856,-153.81,-1153.81
857,21600.00,20600.00
858,13425.28,12425.28
859,-230.00,-1230.00
860,-696.38,-1696.38
861,-568.00,-1568.00
862,3290.00,2290.00
863,-6.00,-1006.00
864,0.00,-1000.00
865,-500.00,-1500.00
866,-933.04,-1933.04
867,-608.00,-1608.00
868,-978.22,-1978.22
869,-760.00,-1760.00
870,0.07,-999.93
871,-963.12,-1963.12
872,0.00,-1000.00
873,7970.08,6970.08
874,-766.44,-1766.44
875,13600.00,12600.00
876,-640.00,-1640.00
877,-190.00,-1190.00
878,0.00,-1000.00
879,27000.00,26000.00
880,-539.20,-1539.20
881,-989.71,-1989.71
882,-240.00,-1240.00
883,-550.00,-1550.00
884,-580.00,-1580.00
885,0.00,-1000.00
886,-700.00,-1700.00
887,7520.00,6520.00
888,0.00,-1000.00
889,-954.28,-1954.28
890,0.00,-1000.00
891,0.00,-1000.00
892,-967.08,-1967.08
893,-826.40,-1826.40
894,-300.00,-1300.00
895,569.36,-430.64
896,1723.76,723.76
897,0.00,-1000.00
898,0.00,-1000.00
899,-829.90,-1829.90
900,-712.00,-1712.00
901,-917.99,-1917.99
902,-25.11,-1025.11
903,23000.00,22000.00
904,-725.60,-1725.60
905,1.07,-998.93
906,17421.51,16421.51
907,0.00,-1000.00
908,-923.81,-1923.81
909,-400.00,-1400.00
910,-580.00,-1580.00
911,-440.00,-1440.00
912,26944.44,25944.44
913,0.00,-1000.00
914,-809.49,-1809.49
915,-200.00,-1200.00
916,-188.56,-1188.56
917,3188.40,2188.40
918,-100.00,-1100.00
919,19560.00,18560.00
920,-559.00,-1559.00
921,17200.00,16200.00
922,-440.00,-1440.00
923,0.00,-1000.00
924,-700.00,-1700.00
925,0.06,-999.94
926,-100.00,-1100.00
927,-300.00,-1300.00
928,-100.00,-1100.00
929,13640.00,12640.00
930,17682.00,16682.00
931,0.00,-1000.00
932,7400.00,6400.00
933,-100.00,-1100.00
934,12888.11,11888.11
935,0.20,-999.80
936,-757.00,-1757.00
937,-769.60,-1769.60
938,-370.00,-1370.00
939,0.00,-1000.00
940,-200.00,-1200.00
941,-460.00,-1460.00
942,21100.00,20100.00
943,26000.00,25000.00
944,3200.00,2200.00
945,-956.80,-1956.80
946,0.00,-1000.00
947,0.00,-1000.00
948,0.00,-1000.00
949,-640.00,-1640.00
950,740.90,-259.10
951,-933.51,-1933.51
952,-258.42,-1258.42
953,-120.00,-1120.00
954,-400.00,-1400.00
955,-500.00,-1500.00
956,0.00,-1000.00
957,-718.15,-1718.15
958,12158.63,11158.63
959,0.00,-1000.00
960,-886.60,-1886.60
961,-201.66,-1201.66
962,8259.91,7259.91
963,0.00,-1000.00
964,13000.00,12000.00
965,-640.00,-1640.00
966,14200.00,13200.00
967,-951.01,-1951.01
968,5661.00,4661.00
969,0.00,-1000.00
970,0.00,-1000.00
971,-755.06,-1755.06
972,0.00,-1000.00
973,10150.20,9150.20
974,-276.68,-1276.68
975,8112.73,7112.73
976,5024.99,4024.99
977,0.00,-1000.00
978,-600.00,-1600.00
979,-827.20,-1827.20
980,23000.00,22000.00
981,0.00,-1000.00
982,-940.53,-1940.53
983,0.00,-1000.00
984,-568.00,-1568.00
985,0.00,-1000.00
986,4591.64,3591.64
987,-134.39,-1134.39
988,0.00,-1000.00
989,17023.60,16023.60
990,0.00,-1000.00
991,-34.74,-1034.74
992,-892.00,-1892.00
993,-947.51,-1947.51
994,-797.50,-1797.50
995,0.00,-1000.00
996,13835.00,12835.00
997,29000.00,28000.00
998,294.00,-706.00
999,0.00,-1000.00
1000,0.00,-1000.00
1001,-622.00,-1622.00
1002,21540.00,20540.00
1003,2669.98,1669.98
1004,-3.78,-1003.78
1005,-552.00,-1552.00
1006,-58.56,-1058.56
1007,27000.00,26000.00
1008,-400.00,-1400.00
1009,-100.00,-1100.00
1010,-200.00,-1200.00
1011,0.07,-999.93
1012,-594.98,-1594.98
1013,-280.00,-1280.00
1014,8000.00,7000.00
1015,-136.00,-1136.00
1016,-12.15,-1012.15
1017,-649.32,-1649.32
1018,16260.00,15260.00
1019,0.00,-1000.00
1020,10855.13,9855.13
1021,23000.00,22000.00
1022,966.24,-33.76
1023,-313.92,-1313.92
1024,0.00,-1000.00
1025,-973.11,-1973.11
1026,-200.00,-1200.00
1027,29000.00,28000.00
1028,-460.00,-1460.00
1029,7749.19,6749.19
1030,-923.80,-1923.80
1031,13000.00,12000.00
1032,-984.12,-1984.12
1033,-200.00,-1200.00
1034,480.00,-520.00
1035,15955.12,14955.12
1036,-788.32,-1788.32
1037,11499.52,10499.52
1038,0.00,-1000.00
1039,-685.00,-1685.00
1040,0.00,-1000.00
1041,2260.80,1260.80
1042,-798.40,-1798.40
1043,20000.00,19000.00
1044,0.00,-1000.00
1045,2916.00,1916.00
1046,0.00,-1000.00
1047,13700.00,12700.00
1048,-724.44,-1724.44
1049,0.00,-1000.00
1050,17189.00,16189.00
1051,-872.42,-1872.42
1052,14748.00,13748.00
1053,0.00,-1000.00
1054,-568.00,-1568.00
1055,-300.00,-1300.00
1056,-280.47,-1280.47
1057,-878.50,-1878.50
1058,-654.40,-1654.40
1059,-124.06,-1124.06
1060,-868.29,-1868.29
1061,0.00,-1000.00
1062,0.00,-1000.00
1063,10629.84,9629.84
1064,0.39,-999.61
1065,-792.64,-1792.64
1066,11987.40,10987.40
1067,-460.00,-1460.00
1068,-416.80,-1416.80
1069,-520.00,-1520.00
1070,-597.45,-1597.45
1071,0.00,-1000.00
1072,7727.95,6727.95
1073,-562.60,-1562.60
1074,-400.00,-1400.00
1075,-424.00,-1424.00
1076,-886.60,-1886.60
1077,18947.30,17947.30
1078,-910.00,-1910.00
1079,-955.00,-1955.00
1080,-400.00,-1400.00
1081,-440.31,-1440.31
1082,-821.36,-1821.36
1083,-560.00,-1560.00
1084,17121.00,16121.00
1085,0.00,-1000.00
1086,-28.00,-1028.00
1087,-424.00,-1424.00
1088,-894.16,-1894.16
1089,15500.00,14500.00
1090,0.00,-1000.00
1091,-640.00,-1640.00
1092,0.00,-1000.00
1093,-440.00,-1440.00
1094,33000.00,32000.00
1095,-246.70,-1246.70
1096,19100.00,18100.00
1097,-200.00,-1200.00
1098,4.17,-995.83
1099,0.00,-1000.00
1100,-659.80,-1659.80
1101,-977.95,-1977.95
1102,5000.00,4000.00
1103,-870.40,-1870.40
1104,-599.07,-1599.07
